FileName_DAPI	FileName_DAPI_flatfield	FileName_Mts	Group_Index	Group_Number	ImageNumber	Intensity_MaxIntensity_Background_Mask	Intensity_MaxIntensity_MaskedMT_image	Intensity_MeanIntensity_Background_Mask	Intensity_MeanIntensity_MaskedMT_image	Intensity_MeanIntensity_Masked_Nuclei	Intensity_MedianIntensity_Background_Mask	Intensity_MedianIntensity_MaskedMT_image	Intensity_MinIntensity_Background_Mask	Intensity_MinIntensity_MaskedMT_image	Intensity_StdIntensity_Background_Mask	Intensity_StdIntensity_MaskedMT_image	Intensity_StdIntensity_Masked_Nuclei	Intensity_TotalArea_Background_Mask	Intensity_TotalArea_MaskedMT_image	Intensity_TotalArea_Masked_Nuclei	Intensity_TotalIntensity_Background_Mask	Intensity_TotalIntensity_MaskedMT_image	Intensity_TotalIntensity_Masked_Nuclei
Image020_ch00.tif	Image005_fh00.tif	Image022_ch01.tif	52	1	52	4.28664	18.0947	1.63870072351	5.50594119199	47.8254560811	1.607	5.16602	0.0	2.2179	0.132784	1.5918	15.2047	69937	477724	74000	114606.0	2.63032e+06	3.53908e+06
Image022_ch00.tif	Image005_fh00.tif	Image024_ch01.tif	53	1	53	5.28016	22.2412	1.61841464091	5.31715022394	52.1758904868	1.60311	4.94553	0.0	1.86122	0.0710301	1.69588	11.6396	141984	542783	61399	229789.0	2.88606e+06	3.20355e+06
Image024_ch00.tif	Image005_fh00.tif	Image026_ch01.tif	54	1	54	3.86252	18.7977	1.61765862473	4.95310741043	40.5069923737	1.59663	4.66667	0.0	1.88067	0.0919547	1.36781	11.0097	106328	566742	52450	172002.0	2.80713e+06	2.12459e+06
Image026_ch00.tif	Image005_fh00.tif	Image028_ch01.tif	55	1	55	3.3463	20.022	1.60758296311	6.1401813352	36.1502871193	1.59014	5.88327	0.0	2.02724	0.0697584	1.8646	9.77293	200104	496539	46061	321684.0	3.04884e+06	1.66512e+06
Image028_ch00.tif	Image005_fh00.tif	Image030_ch01.tif	56	1	56	4.64202	23.821	1.62790220623	5.0076526481	43.6505061974	1.61089	4.44228	0.0	1.96887	0.075398	2.00712	11.6316	254257	339621	52845	413906.0	1.7007e+06	2.30671e+06
Image030_ch00.tif	Image005_fh00.tif	Image032_ch01.tif	57	1	57	4.50713	19.7886	1.6232078998	6.82216757829	47.4663956266	1.59792	6.5227	0.0	2.28405	0.0975536	2.13765	11.166	278235	372411	54420	451633.0	2.54065e+06	2.58312e+06
Image032_ch00.tif	Image005_fh00.tif	Image034_ch01.tif	58	1	58	5.98314	33.4981	1.61993156361	7.34985910244	48.8697922764	1.59274	6.54086	0.0	0.0	0.100843	3.07988	14.1724	262470	397097	59791	425183.0	2.91861e+06	2.92197e+06
Image034_ch00.tif	Image005_fh00.tif	Image036_ch01.tif	59	1	59	4.90013	18.7017	1.67238211446	6.85428639746	45.1544615519	1.59922	6.59014	0.0	2.29053	0.20332	2.03487	13.1007	225017	474676	57155	376314.0	3.25357e+06	2.5808e+06
Image036_ch00.tif	Image005_fh00.tif	Image002_ch01.tif	60	1	60	4.22438	36.7873	1.61963543568	6.69182027788	46.5666008494	1.59663	6.0856	0.0	1.88132	0.106485	2.65967	14.8954	238329	415497	63813	386006.0	2.78043e+06	2.97155e+06
Image002_ch00.tif	Image005_fh00.tif	Image004_ch01.tif	61	1	61	4.71206	24.1401	1.63753822043	5.7395385553	75.8002980387	1.61219	5.2179	0.0	0.0	0.123868	2.08326	18.1862	131883	462699	62408	215963.0	2.65568e+06	4.73055e+06
Image004_ch00.tif	Image005_fh00.tif	Image007_ch01.tif	62	1	62	3.09598	27.6316	1.62467518376	4.81261042471	62.841242031	1.607	4.42802	0.0	1.81453	0.0839345	1.52929	14.3223	16632	485059	66351	27021.6	2.3344e+06	4.16958e+06
Image007_ch00.tif	Image005_fh00.tif	Image009_ch01.tif	63	1	63	3.94034	29.0052	1.63503304384	5.20481271945	42.01775994	1.61868	4.67704	0.0	1.89494	0.092302	1.97894	11.9327	106998	454265	50704	174945.0	2.36436e+06	2.13047e+06
Image009_ch00.tif	Image005_fh00.tif	Image011_ch01.tif	64	1	64	3.6096	32.9105	1.60243340164	6.94345963093	46.7043226167	1.58495	6.35927	0.0	0.0	0.0867334	2.29458	11.9489	22265	479476	51913	35678.2	3.32922e+06	2.42456e+06
Image011_ch00.tif	Image005_fh00.tif	Image013_ch01.tif	65	1	65	4.90402	33.1336	1.71523944982	6.26442154094	37.8715375761	1.61868	5.68223	0.0	0.0	0.26757	2.26896	9.83503	45953	469506	53864	78820.4	2.94118e+06	2.03991e+06
